Age,Word,Lexical_Class,MCDIp,LogFreq,ProKWo
19,pony,nouns,0.1219512,1.414973348,0.20234869
20,pony,nouns,0.1350365,1.755874856,0.190614403
21,pony,nouns,0.2167488,1.812913357,0.224914868
22,pony,nouns,0.28,1.86332286,0.334367089
23,pony,nouns,0.2442748,1.886490725,0.374587831
24,pony,nouns,0.3121784,1.924279286,0.424028398
25,pony,nouns,0.3363363,2.06069784,0.47524018
26,pony,nouns,0.4309392,2.149219113,0.550396657
27,pony,nouns,0.4615385,2.250420002,0.577881378
28,pony,nouns,0.5859473,2.322219295,0.7074782
29,pony,nouns,0.510101,2.421603927,0.658158312
30,pony,nouns,0.5830508,2.45484486,0.759138658
16,pool,nouns,0.09623431,1.792391689,0.074721369
17,pool,nouns,0.1172161,1.851258349,0.088260945
18,pool,nouns,0.1945701,1.929418926,0.150541796
19,pool,nouns,0.2652439,1.963787827,0.206270203
20,pool,nouns,0.3394161,2.029383778,0.221302248
21,pool,nouns,0.3596059,2.075546961,0.257307784
22,pool,nouns,0.44,2.08278537,0.361326087
23,pool,nouns,0.4618321,2.100370545,0.408898305
24,pool,nouns,0.5763293,2.149219113,0.447112636
25,pool,nouns,0.6306306,2.217483944,0.476152343
26,pool,nouns,0.7348066,2.271841607,0.553736226
27,pool,nouns,0.7333333,2.283301229,0.581458506
28,pool,nouns,0.8494354,2.309630167,0.703295756
29,pool,nouns,0.7474747,2.397940009,0.644270494
30,pool,nouns,0.8576271,2.444044796,0.749326226
16,poor,adjectives,0.003138075,2.053078443,0.078714628
17,poor,adjectives,0,2.071882007,0.092041292
18,poor,adjectives,0.01131222,2.130333768,0.147076499
19,poor,adjectives,0.009146341,2.158362492,0.198752478
20,poor,adjectives,0.01824818,2.230448921,0.225171748
21,poor,adjectives,0.03940887,2.247973266,0.254147557
22,poor,adjectives,0.03,2.285557309,0.359435696
23,poor,adjectives,0.07251908,2.356025857,0.403677532
24,poor,adjectives,0.0806175,2.42975228,0.441811107
25,poor,adjectives,0.1171171,2.491361694,0.493308366
26,poor,adjectives,0.1325967,2.539076099,0.563560038
27,poor,adjectives,0.1435897,2.595496222,0.5827095
28,poor,adjectives,0.2697616,2.657055853,0.703527758
29,poor,adjectives,0.2323232,2.717670503,0.649197124
30,poor,adjectives,0.2711864,2.755112266,0.747754127
16,popsicle,nouns,0.0292887,1.301029996,0.132228302
17,popsicle,nouns,0.05494505,1.301029996,0.147083686
18,popsicle,nouns,0.1357466,1.397940009,0.214054853
19,popsicle,nouns,0.1493902,1.447158031,0.250620091
20,popsicle,nouns,0.1970803,1.505149978,0.259280501
21,popsicle,nouns,0.2660099,1.531478917,0.285057471
22,popsicle,nouns,0.335,1.531478917,0.388466667
23,popsicle,nouns,0.3473282,1.591064607,0.426868344
24,popsicle,nouns,0.4185249,1.672097858,0.449381013
25,popsicle,nouns,0.5165165,1.672097858,0.497943596
26,popsicle,nouns,0.5635359,1.763427994,0.561387354
27,popsicle,nouns,0.6410256,1.84509804,0.606533713
28,popsicle,nouns,0.7302384,1.892094603,0.719565459
29,popsicle,nouns,0.7070707,1.924279286,0.67150921
30,popsicle,nouns,0.7830508,1.944482672,0.771385285
16,porch,nouns,0.0041841,1,0.050499768
17,porch,nouns,0.003663004,1,0.066341066
18,porch,nouns,0.01357466,1.113943352,0.094027149
19,porch,nouns,0.05182927,1.146128036,0.132452575
20,porch,nouns,0.0620438,1.146128036,0.153690187
21,porch,nouns,0.08866995,1.146128036,0.179711731
22,porch,nouns,0.13,1.230448921,0.32578125
23,porch,nouns,0.1526718,1.477121255,0.38579437
24,porch,nouns,0.1783877,1.477121255,0.425117925
25,porch,nouns,0.2282282,1.531478917,0.465065065
26,porch,nouns,0.2762431,1.643452676,0.54284374
27,porch,nouns,0.4,1.653212514,0.578834499
28,porch,nouns,0.4265997,1.662757832,0.694722326
29,porch,nouns,0.3989899,1.681241237,0.641845809
30,porch,nouns,0.4881356,1.77815125,0.747689807
16,potato,nouns,0.0334728,1.531478917,0.083001262
17,potato,nouns,0.05860806,1.556302501,0.101251982
18,potato,nouns,0.1108597,1.556302501,0.164618086
19,potato,nouns,0.1737805,1.792391689,0.205072367
20,potato,nouns,0.1970803,1.875061263,0.221390035
21,potato,nouns,0.2216749,1.886490725,0.252368321
22,potato,nouns,0.41,1.929418926,0.370431655
23,potato,nouns,0.4122137,1.944482672,0.413003422
24,potato,nouns,0.4699828,2.103803721,0.449414637
25,potato,nouns,0.5225225,2.123851641,0.49626842
26,potato,nouns,0.5690608,2.139879086,0.571226519
27,potato,nouns,0.6051282,2.187520721,0.597106227
28,potato,nouns,0.7791719,2.238046103,0.731812549
29,potato,nouns,0.7323232,2.303196057,0.693327506
30,potato,nouns,0.779661,2.491361694,0.801252652
16,pour,verbs,0.01150628,1.880813592,0.095388773
17,pour,verbs,0.003663004,2.004321374,0.107064018
18,pour,verbs,0.02714932,2.120573931,0.189043646
19,pour,verbs,0.06402439,2.176091259,0.233923329
20,pour,verbs,0.0729927,2.217483944,0.254773784
21,pour,verbs,0.1083744,2.290034611,0.276423594
22,pour,verbs,0.18,2.309630167,0.391277129
23,pour,verbs,0.2022901,2.371067862,0.417947217
24,pour,verbs,0.2504288,2.475671188,0.455384155
25,pour,verbs,0.3513514,2.517195898,0.496292211
26,pour,verbs,0.3756906,2.546542663,0.581894073
27,pour,verbs,0.5025641,2.603144373,0.607622417
28,pour,verbs,0.6010038,2.626340367,0.73020503
29,pour,verbs,0.5505051,2.678518379,0.678036523
30,pour,verbs,0.6576271,2.761175813,0.777556847
16,present,nouns,0.01464435,1.477121255,0.054996308
17,present,nouns,0.02564103,1.491361694,0.063434605
18,present,nouns,0.05429864,1.491361694,0.108517434
19,present,nouns,0.1006098,1.591064607,0.149519979
20,present,nouns,0.1313869,1.72427587,0.175990416
21,present,nouns,0.1674877,1.963787827,0.180788177
22,present,nouns,0.335,2.021189299,0.283366534
23,present,nouns,0.3740458,2.075546961,0.332196898
24,present,nouns,0.5145798,2.243038049,0.384097934
25,present,nouns,0.5585586,2.336459734,0.450202602
26,present,nouns,0.5911602,2.365487985,0.535494257
27,present,nouns,0.6461538,2.436162647,0.565861703
28,present,nouns,0.8080301,2.480006943,0.685246247
29,present,nouns,0.6969697,2.632457292,0.629780119
30,present,nouns,0.8542373,2.687528961,0.742058845
16,pretend,verbs,0.001046025,2.477121255,0.055063898
17,pretend,verbs,0.003663004,2.487138375,0.068351988
18,pretend,verbs,0.00678733,2.671172843,0.122978104
19,pretend,verbs,0.02134146,2.683947131,0.166838612
20,pretend,verbs,0.02919708,2.694605199,0.186383574
21,pretend,verbs,0.02463054,2.720159303,0.21583137
22,pretend,verbs,0.06,2.742725131,0.314557613
23,pretend,verbs,0.1183206,2.758911892,0.365024751
24,pretend,verbs,0.1406518,3.023663918,0.410888862
25,pretend,verbs,0.1681682,3.034628457,0.459780665
26,pretend,verbs,0.2541436,3.045322979,0.545210585
27,pretend,verbs,0.2358974,3.065579715,0.567734037
28,pretend,verbs,0.4165621,3.084218687,0.691023016
29,pretend,verbs,0.3989899,3.116939647,0.640478751
30,pretend,verbs,0.4983051,3.129689892,0.744285143
16,pretty,adjectives,0.1025105,3.08170727,0.068876356
17,pretty,adjectives,0.1098901,3.104487111,0.078179003
18,pretty,adjectives,0.1877828,3.166726056,0.131280124
19,pretty,adjectives,0.2591463,3.210853365,0.17797479
20,pretty,adjectives,0.2627737,3.261024834,0.201943591
21,pretty,adjectives,0.3546798,3.288025535,0.233224242
22,pretty,adjectives,0.455,3.308137379,0.34066753
23,pretty,adjectives,0.4580153,3.330413773,0.385856852
24,pretty,adjectives,0.5025729,3.396548038,0.42468108
25,pretty,adjectives,0.5345345,3.415140352,0.475025052
26,pretty,adjectives,0.5745856,3.432327792,0.554889837
27,pretty,adjectives,0.6051282,3.447468131,0.578994066
28,pretty,adjectives,0.7879548,3.474653253,0.705967247
29,pretty,adjectives,0.7222222,3.507045872,0.653204667
30,pretty,adjectives,0.8169492,3.534026106,0.759425897
16,pretzel,nouns,0.03661088,1.230448921,0.091004184
17,pretzel,nouns,0.05494505,1.230448921,0.102021435
18,pretzel,nouns,0.1221719,1.255272505,0.15158371
19,pretzel,nouns,0.1707317,1.431363764,0.200803769
20,pretzel,nouns,0.1861314,1.462397998,0.216594667
21,pretzel,nouns,0.1871921,1.531478917,0.247844828
22,pretzel,nouns,0.33,1.556302501,0.350217391
23,pretzel,nouns,0.3435115,1.556302501,0.395176458
24,pretzel,nouns,0.432247,1.740362689,0.430789022
25,pretzel,nouns,0.4324324,1.857332496,0.496567997
26,pretzel,nouns,0.4585635,1.991226076,0.562473438
27,pretzel,nouns,0.4974359,1.995635195,0.586594203
28,pretzel,nouns,0.7528231,2.017033339,0.710156775
29,pretzel,nouns,0.5909091,2.056904851,0.648225373
30,pretzel,nouns,0.779661,2.133538908,0.752868801
16,pudding,nouns,0.01046025,1.51851394,0.100005893
17,pudding,nouns,0.01831502,1.544068044,0.113981257
18,pudding,nouns,0.05882353,1.763427994,0.168511922
19,pudding,nouns,0.07317073,1.86923172,0.209703833
20,pudding,nouns,0.08759124,1.897627091,0.229888387
21,pudding,nouns,0.08866995,1.903089987,0.261705989
22,pudding,nouns,0.175,1.944482672,0.36236715
23,pudding,nouns,0.1717557,1.959041392,0.398989356
24,pudding,nouns,0.2504288,1.991226076,0.456180088
25,pudding,nouns,0.3063063,2.012837225,0.496627775
26,pudding,nouns,0.3314917,2.017033339,0.565913414
27,pudding,nouns,0.3435897,2.017033339,0.590647331
28,pudding,nouns,0.5370138,2.049218023,0.709012552
29,pudding,nouns,0.4646465,2.06069784,0.657459207
30,pudding,nouns,0.6067797,2.08278537,0.760141553
16,pull,verbs,0.0251046,2.767897616,0.095107632
17,pull,verbs,0.04029304,2.847572659,0.104514178
18,pull,verbs,0.06108597,2.915927212,0.164166562
19,pull,verbs,0.1158537,2.949390007,0.208267924
20,pull,verbs,0.1277372,2.987666265,0.227799044
21,pull,verbs,0.1970443,3.029383778,0.253617309
22,pull,verbs,0.275,3.089198367,0.37297
23,pull,verbs,0.3358779,3.139879086,0.408994758
24,pull,verbs,0.3927959,3.21005085,0.45457807
25,pull,verbs,0.4804805,3.23578087,0.500879581
26,pull,verbs,0.5745856,3.261024834,0.579943366
27,pull,verbs,0.5435897,3.287577809,0.600416485
28,pull,verbs,0.7289837,3.33304403,0.729287129
29,pull,verbs,0.6717172,3.349860082,0.677004495
30,pull,verbs,0.7559322,3.361727836,0.776157704
16,pumpkin,nouns,0.03556485,1.908485019,0.089605358
17,pumpkin,nouns,0.05494505,1.973127854,0.110810655
18,pumpkin,nouns,0.138009,2.071882007,0.174048553
19,pumpkin,nouns,0.179878,2.136720567,0.211238473
20,pumpkin,nouns,0.2043796,2.252853031,0.222185059
21,pumpkin,nouns,0.2512315,2.309630167,0.249366302
22,pumpkin,nouns,0.325,2.352182518,0.356662971
23,pumpkin,nouns,0.3931298,2.385606274,0.408012916
24,pumpkin,nouns,0.4734134,2.469822016,0.439090707
25,pumpkin,nouns,0.4684685,2.499687083,0.481580499
26,pumpkin,nouns,0.5469613,2.51054501,0.55894577
27,pumpkin,nouns,0.5692308,2.545307116,0.584921652
28,pumpkin,nouns,0.7440402,2.626340367,0.704219259
29,pumpkin,nouns,0.6464646,2.645422269,0.649826288
30,pumpkin,nouns,0.8101695,2.67669361,0.757569835
16,purse,nouns,0.05334728,1.903089987,0.098682453
17,purse,nouns,0.06959707,2.053078443,0.11418941
18,purse,nouns,0.1538462,2.103803721,0.202137619
19,purse,nouns,0.2195122,2.158362492,0.253474459
20,purse,nouns,0.2226277,2.217483944,0.256007163
21,purse,nouns,0.3399015,2.274157849,0.290490706
22,purse,nouns,0.36,2.315970345,0.387124682
23,purse,nouns,0.4122137,2.352182518,0.434265334
24,purse,nouns,0.5077187,2.404833717,0.470429095
25,purse,nouns,0.5495495,2.436162647,0.513768485
26,purse,nouns,0.6022099,2.457881897,0.588063976
27,purse,nouns,0.6512821,2.499687083,0.610384415
28,purse,nouns,0.7892095,2.541579244,0.732451484
29,purse,nouns,0.6717172,2.564666064,0.672295474
30,purse,nouns,0.8,2.586587305,0.773059982
16,push,verbs,0.04916318,2.962369336,0.087405606
17,push,verbs,0.05494505,3.024485668,0.102830309
18,push,verbs,0.1153846,3.086715664,0.161896046
19,push,verbs,0.1676829,3.147057671,0.21146312
20,push,verbs,0.2408759,3.200303183,0.229876102
21,push,verbs,0.270936,3.234517284,0.255160378
22,push,verbs,0.35,3.26904571,0.371701445
23,push,verbs,0.4580153,3.306639441,0.414558873
24,push,verbs,0.5128645,3.364363355,0.457192652
25,push,verbs,0.5915916,3.389520466,0.506891461
26,push,verbs,0.6685083,3.409764104,0.583743775
27,push,verbs,0.6871795,3.434888121,0.607111138
28,push,verbs,0.8092848,3.467015818,0.736640367
29,push,verbs,0.7828283,3.490660653,0.683182442
30,push,verbs,0.840678,3.50501424,0.78376861
16,put,verbs,0.01359833,3.808616035,0.08092763
17,put,verbs,0.01831502,3.834674974,0.092260389
18,put,verbs,0.0520362,3.88592634,0.151634023
19,put,verbs,0.08841463,3.933132824,0.197622094
20,put,verbs,0.1386861,3.987174501,0.217069075
21,put,verbs,0.137931,4.032739605,0.241729853
22,put,verbs,0.215,4.073425057,0.358162879
23,put,verbs,0.2900763,4.115677065,0.398915336
24,put,verbs,0.3516295,4.207284206,0.439465058
25,put,verbs,0.4294294,4.244252374,0.482388275
26,put,verbs,0.5359116,4.273417995,0.567908234
27,put,verbs,0.4820513,4.300378065,0.590021306
28,put,verbs,0.685069,4.336979775,0.720231154
29,put,verbs,0.6313131,4.370050237,0.659807332
30,put,verbs,0.7322034,4.401572846,0.766891844
16,puzzle,nouns,0.03242678,1.944482672,0.090302803
17,puzzle,nouns,0.03663004,2.033423755,0.097173267
18,puzzle,nouns,0.1538462,2.071882007,0.16118085
19,puzzle,nouns,0.2103659,2.170261715,0.199170809
20,puzzle,nouns,0.2043796,2.31386722,0.203752023
21,puzzle,nouns,0.2561576,2.491361694,0.232151833
22,puzzle,nouns,0.385,2.586587305,0.342065217
23,puzzle,nouns,0.4312977,2.664641976,0.389855029
24,puzzle,nouns,0.5711835,2.776701184,0.436114904
25,puzzle,nouns,0.6156156,2.815577748,0.483120265
26,puzzle,nouns,0.6298343,2.846337112,0.560734716
27,puzzle,nouns,0.7076923,2.875639937,0.590734166
28,puzzle,nouns,0.846926,2.902002891,0.715450558
29,puzzle,nouns,0.7525253,2.922206277,0.656038182
30,puzzle,nouns,0.8779661,2.957607287,0.76760424
16,quiet,adjectives,0.009414226,2.158362492,0.060868233
17,quiet,adjectives,0.01098901,2.184691431,0.07023316
18,quiet,adjectives,0.04072398,2.264817823,0.114118108
19,quiet,adjectives,0.06097561,2.274157849,0.150439698
20,quiet,adjectives,0.1094891,2.298853076,0.168312581
21,quiet,adjectives,0.1724138,2.318063335,0.194787932
22,quiet,adjectives,0.225,2.338456494,0.291904762
23,quiet,adjectives,0.3435115,2.42975228,0.344567884
24,quiet,adjectives,0.3670669,2.481442629,0.373721591
25,quiet,adjectives,0.4174174,2.517195898,0.424667091
26,quiet,adjectives,0.5082873,2.546542663,0.509578628
27,quiet,adjectives,0.4871795,2.583198774,0.527661323
28,quiet,adjectives,0.706399,2.593286067,0.660214976
29,quiet,adjectives,0.6060606,2.629409599,0.60806291
30,quiet,adjectives,0.7389831,2.673941999,0.719096933
16,radio,nouns,0.01569038,1.447158031,0.084231615
17,radio,nouns,0.01831502,1.447158031,0.100142795
18,radio,nouns,0.0520362,1.544068044,0.153716871
19,radio,nouns,0.125,1.62324929,0.21929949
20,radio,nouns,0.120438,1.69019608,0.232049754
21,radio,nouns,0.1970443,1.908485019,0.241682032
22,radio,nouns,0.26,1.963787827,0.349581281
23,radio,nouns,0.2442748,1.986771734,0.397109367
24,radio,nouns,0.2847341,2.012837225,0.442334575
25,radio,nouns,0.3723724,2.033423755,0.489189189
26,radio,nouns,0.4917127,2.08278537,0.568746191
27,radio,nouns,0.5230769,2.136720567,0.595952266
28,radio,nouns,0.6486826,2.178976947,0.718196109
29,radio,nouns,0.5707071,2.245512668,0.662641452
30,radio,nouns,0.6677966,2.290034611,0.76901617
16,rain,nouns,0.06903766,2.10720997,0.071303429
17,rain,nouns,0.1208791,2.127104798,0.081468142
18,rain,nouns,0.2466063,2.184691431,0.137746445
19,rain,nouns,0.3414634,2.365487985,0.213765706
20,rain,nouns,0.3941606,2.383815366,0.236980156
21,rain,nouns,0.408867,2.404833717,0.27242275
22,rain,nouns,0.555,2.434568904,0.386247906
23,rain,nouns,0.6679389,2.460897843,0.435634439
24,rain,nouns,0.7049743,2.509202522,0.479974915
25,rain,nouns,0.7717718,2.57054294,0.525022028
26,rain,nouns,0.7292818,2.586587305,0.596015982
27,rain,nouns,0.8666667,2.635483747,0.616519503
28,rain,nouns,0.9284818,2.660865478,0.736281239
29,rain,nouns,0.8636364,2.683047038,0.680274318
30,rain,nouns,0.9559322,2.705007959,0.783226392
16,raisin,nouns,0.04916318,1.838849091,0.093416579
17,raisin,nouns,0.06593407,1.908485019,0.109966422
18,raisin,nouns,0.1945701,1.995635195,0.180041883
19,raisin,nouns,0.2591463,2.029383778,0.226602104
20,raisin,nouns,0.2737226,2.136720567,0.241265679
21,raisin,nouns,0.3103448,2.170261715,0.271326445
22,raisin,nouns,0.465,2.198657087,0.380773639
23,raisin,nouns,0.4732824,2.220108088,0.425845147
24,raisin,nouns,0.5488851,2.240549248,0.469830578
25,raisin,nouns,0.6126126,2.278753601,0.509886975
26,raisin,nouns,0.6906077,2.311753861,0.583126252
27,raisin,nouns,0.7076923,2.311753861,0.608341731
28,raisin,nouns,0.8117942,2.328379603,0.727292101
29,raisin,nouns,0.7575758,2.336459734,0.672720933
30,raisin,nouns,0.8779661,2.365487985,0.778045242
16,read,verbs,0.09414226,3.189490314,0.113867816
17,read,verbs,0.1611722,3.211120541,0.120993839
18,read,verbs,0.2149321,3.304059466,0.181486758
19,read,verbs,0.2804878,3.35945602,0.230492182
20,read,verbs,0.3138686,3.407220893,0.249042311
21,read,verbs,0.3743842,3.44870632,0.271153075
22,read,verbs,0.545,3.48301642,0.371988373
23,read,verbs,0.610687,3.512684396,0.419545335
24,read,verbs,0.6826758,3.57391544,0.457608418
25,read,verbs,0.7267267,3.600972896,0.501733771
26,read,verbs,0.7790055,3.627365857,0.579624585
27,read,verbs,0.7692308,3.654946227,0.603891927
28,read,verbs,0.9184442,3.684665864,0.720614741
29,read,verbs,0.8232323,3.720737977,0.669040798
30,read,verbs,0.9220339,3.753429842,0.769939115
16,red,adjectives,0.05753138,2.910624405,0.10988539
17,red,adjectives,0.09157509,2.966610987,0.122677771
18,red,adjectives,0.1425339,3.028164419,0.184450682
19,red,adjectives,0.2134146,3.083860801,0.232422398
20,red,adjectives,0.2627737,3.141449773,0.254806147
21,red,adjectives,0.3103448,3.183269844,0.284127958
22,red,adjectives,0.46,3.241795431,0.395513781
23,red,adjectives,0.5114504,3.29841638,0.441519475
24,red,adjectives,0.5591767,3.377852419,0.484989819
25,red,adjectives,0.6396396,3.43679851,0.534276548
26,red,adjectives,0.6685083,3.461948495,0.601138525
27,red,adjectives,0.6666667,3.496791316,0.624182755
28,red,adjectives,0.8281054,3.529301998,0.746106409
29,red,adjectives,0.7777778,3.572523098,0.691345064
30,red,adjectives,0.8847458,3.599555591,0.795148361
16,refrigerator,nouns,0.02301255,2.033423755,0.069204849
17,refrigerator,nouns,0.04029304,2.173186268,0.081552264
18,refrigerator,nouns,0.07239819,2.243038049,0.134336177
19,refrigerator,nouns,0.1646341,2.26245109,0.18038247
20,refrigerator,nouns,0.1569343,2.274157849,0.19969832
21,refrigerator,nouns,0.182266,2.298853076,0.227771215
22,refrigerator,nouns,0.275,2.322219295,0.341057692
23,refrigerator,nouns,0.3129771,2.396199347,0.394293179
24,refrigerator,nouns,0.4202401,2.436162647,0.439230382
25,refrigerator,nouns,0.5015015,2.478566496,0.488197396
26,refrigerator,nouns,0.5745856,2.499687083,0.565981089
27,refrigerator,nouns,0.5846154,2.536558443,0.589085104
28,refrigerator,nouns,0.7904642,2.559906625,0.712127332
29,refrigerator,nouns,0.6616162,2.598790507,0.659759944
30,refrigerator,nouns,0.8101695,2.614897216,0.764868695
16,ride,verbs,0.0376569,2.204119983,0.081957791
17,ride,verbs,0.05128205,2.326335861,0.100223148
